User_ID,Name,Email,Signup_Date,Last_Login,Country,Age,Subscription_Type,Total_Purchases,Lifetime_Value
b2f53fe9-7cf0-4dd3-9ea7-99bba326a460,Jeffrey Lee,smithlarry@yahoo.com,2022-09-13,2022-10-31,Bermuda,42,Free,27,9021.7
341f8cff-f4c1-433a-83a5-323be4cdb116,Robert Green,lindagarcia@gmail.com,2022-03-26,2024-03-18,Austria,29,Premium,37,1933.13
40c9f927-37e3-4f45-85f1-5ef16085d768,Amber Cain,amyortega@harrison.com,2023-07-01,2024-07-07,Portugal,20,Premium,0,0.0
8b23bebd-aeee-47b6-8b07-453aeb15f903,Phillip Woods,darrylfigueroa@gmail.com,2022-05-23,2023-11-13,Bolivia,25,Premium,46,12362.44
d8573a1c-36b6-490b-91a9-48bf8409231d,Elizabeth Edwards,christopher69@yahoo.com,2022-11-17,2023-03-31,Sierra Leone,42,Basic,50,20300.27
e39542ee-eee9-4f36-8722-38c2bb745f73,Robert Curry,wlewis@andrews-chan.com,2022-04-27,2024-01-22,Slovenia,59,Premium,48,5984.32
b81fd303-086a-4578-9771-c01f3ae6fa8c,Jeffrey Nunez,markgillespie@hotmail.com,2023-12-20,2024-05-18,New Caledonia,69,Basic,23,952.67
7da59187-282a-4d63-a0e9-661d30d3d952,Michael Hunter,hsantana@hotmail.com,2023-04-22,2024-06-22,Comoros,31,Premium,16,7729.84
aa218809-963c-4003-8cc1-118ab129aa11,Eric Bennett,delgadojimmy@yahoo.com,2022-03-02,2022-08-18,Morocco,61,Premium,15,6003.73
39f9e8da-77d6-41ce-a85c-63ac06cf26e5,Michael Richards,daniel45@johnson.com,2022-12-24,2023-01-07,Iceland,25,Basic,22,4465.94
5867cb3a-fad8-4255-a7c4-86b49189deba,Matthew Turner,crivera@mitchell.org,2022-03-11,2022-11-28,Jamaica,25,Basic,30,2869.54
450094d0-0567-453d-b313-1a92f1d65a44,Valerie Mann,hblair@hotmail.com,2023-04-20,2023-08-27,Bosnia and Herzegovina,68,Premium,31,4329.45
fcf987e3-0dce-496e-9dfd-5a6cc3e9c445,Alexander Castillo,andrewgonzalez@brown.com,2023-01-14,2024-11-18,Cameroon,33,Basic,6,2004.58
5d7a14c8-6308-4756-936d-31dd31ea1545,Sandra Schmidt,mharmon@hotmail.com,2022-07-27,2024-10-18,Guinea,51,Premium,16,4069.74
87784d09-17b9-4339-ab86-06f1aa033282,Tina Richardson,deanrush@lambert-daniel.info,2022-03-30,2024-09-07,Nicaragua,30,Premium,47,10613.55
8fbdb6ca-707f-4c20-9005-46d74dc19c5d,Mark Hammond,faulknerpamela@cooper-wilson.com,2023-08-08,2024-03-24,Falkland Islands (Malvinas),44,Free,28,3134.49
93dcad96-8483-4018-af2b-aee8a0ef51bf,Michelle Boyd,teresa50@mcdonald-barnett.com,2022-04-02,2024-11-07,Northern Mariana Islands,57,Basic,48,9783.83
faf0d3cb-292e-41c7-a9cb-ebf63c5fcf29,Michael Olson,ugarcia@gmail.com,2023-07-20,2023-08-04,Liechtenstein,62,Free,3,1082.05
36a71f43-a768-4222-b957-acea1859a9ec,Jean Hood,martinezalex@garcia-thompson.com,2022-11-09,2023-11-19,Barbados,69,Free,48,9886.44
87380c62-baa1-4eac-a9e6-86a15a4fa913,Tiffany Walker,qbenson@gmail.com,2022-03-22,2023-04-16,Bahrain,27,Basic,10,772.86
334b86a9-72c9-4b39-82a4-3ee371c17543,Linda Lynch,brian75@yahoo.com,2022-01-07,2022-01-26,Oman,37,Basic,22,7328.51
5d815f24-904f-45c2-8095-78f35885cf8a,Elijah Miller,mmyers@simpson.info,2023-07-30,2023-09-05,Austria,18,Basic,29,626.06
0748244e-2871-43e9-bec0-d355daf296dc,Cynthia Bautista,anthonyroberts@tran-petty.com,2022-04-06,2024-12-03,Tokelau,48,Premium,32,13719.22
d0cf6a62-dbfa-416d-bd25-fe0f97018176,Maureen Thompson,fowlermelanie@lam-vargas.biz,2022-09-08,2022-09-09,Netherlands Antilles,57,Premium,42,7624.29
cfd258ab-1aff-4e06-9c93-346115c9e22c,Crystal Lewis,alexandra42@graham.com,2022-02-21,2022-06-16,Western Sahara,34,Premium,1,372.53
e11a7647-c6c8-4f7a-8f1e-e18f99ea5ceb,Michael Collins,heather12@small.com,2022-05-29,2024-08-08,Vanuatu,34,Free,37,5751.32
f219042f-6e3d-48c2-9517-f3c7cfc3636b,Alicia Robinson,juan07@duran.net,2023-07-03,2024-12-12,Falkland Islands (Malvinas),49,Premium,15,3453.65
ce4765f1-93ac-4a74-8d9e-bb3c02189c73,Christine Hernandez,dwilliams@davis-vazquez.net,2023-04-30,2024-02-18,Canada,39,Premium,1,340.3
a8e86b3c-daa9-41ed-bb5a-518302754af0,Lisa Stephenson,wellsashlee@yahoo.com,2022-04-18,2024-08-16,Israel,43,Premium,28,4419.0
5e1d35a5-1f71-4183-97d1-8defc6252879,Mr. Brian Beasley,robert04@mitchell.com,2022-08-13,2023-09-02,Tuvalu,21,Basic,47,15124.46
3a65f3ba-4da0-40fa-a8fa-3bfa51635c29,Brooke Holloway,garciarose@lawrence-baker.com,2022-12-20,2024-12-03,Serbia,31,Basic,9,3272.98
5796ab1b-03aa-4c56-a57e-8aea313c1ab7,Hannah Peterson,kevin58@jones-cooper.info,2023-05-28,2024-02-08,Norway,55,Basic,15,314.35
1d5fe2ac-0835-428c-8df6-e6475fe29cac,Kathryn Cowan,heathermartin@hotmail.com,2023-07-13,2023-10-01,Finland,41,Premium,40,13122.94
994c7c95-fe08-4344-a8d5-d766a775544f,Krista Jones,yharrell@yahoo.com,2022-08-17,2023-06-26,Hong Kong,37,Basic,17,2926.77
d895af02-1e25-4ddb-8f74-70349beb748d,Nicole Cameron,ybrown@vaughn.com,2022-02-26,2022-12-31,Romania,25,Basic,0,0.0
1678b524-a886-42aa-b9ed-a949990ae7d9,Gary Simmons,gmiller@thomas-macias.org,2022-02-25,2022-03-07,Zimbabwe,48,Premium,0,0.0
af255a2c-4539-4eda-baad-d24d4c6207f4,Benjamin Jenkins,francisjoseph@yahoo.com,2022-12-16,2022-12-19,Saint Vincent and the Grenadines,52,Premium,10,1391.54
3147d69a-219f-4a3b-b8df-c1ca0489eedf,John Anderson,vrasmussen@yahoo.com,2022-03-24,2024-12-26,United Arab Emirates,32,Premium,3,858.35
144198dc-466e-44e4-9ca8-7e066306dd7f,Steven Hayden,obridges@miller.com,2022-06-04,2024-12-02,Kuwait,30,Free,44,8643.35
0c6d4fc1-8fc1-49eb-9cb8-3922c2c1d65b,Allison Pierce,nosborne@hotmail.com,2022-04-19,2024-06-11,Cameroon,54,Basic,0,0.0
ec3735ca-a79d-4077-b22c-688c8a64ef65,Roger Peterson,sheriherrera@yahoo.com,2022-06-30,2023-02-24,Northern Mariana Islands,70,Free,9,4402.89
9f69af7a-380e-4c61-9536-6c490a94eaa0,Margaret Ortiz,crystal96@gmail.com,2022-04-19,2022-09-08,Kyrgyz Republic,48,Free,14,1110.82
212d7ca8-4c15-4da8-aa43-5a80b99ac735,Nancy White,ytapia@johnson.org,2022-09-07,2023-07-31,Grenada,57,Premium,34,7044.49
0f0bf8d2-1053-4f49-a463-70d3076ec2b4,Mrs. Alexandra Young DDS,wesleyyoung@hotmail.com,2022-03-25,2024-04-06,French Southern Territories,57,Free,34,2469.18
80668b7a-c43d-440b-8834-a42058514b4a,James Norton,davischristine@gmail.com,2022-06-10,2023-06-08,Iran,39,Free,2,87.42
c17f23da-cd71-4b74-a214-98c3c6c24f32,Angela Edwards,sandra28@gmail.com,2022-06-22,2023-01-22,Korea,60,Free,36,9779.73
d19e7865-5d0c-46cf-ad45-f578b38e1873,Cynthia Ingram,burkejulia@yahoo.com,2022-01-05,2023-11-23,Iceland,48,Free,26,10073.55
0693052e-c9da-436e-8c74-5c0699c1c881,Brittany Jimenez,sarah96@smith.info,2023-03-24,2024-08-06,Venezuela,25,Free,15,5866.77
6f4cc54e-13ce-4593-9dae-d469e1ced9d8,Michele Woods,gregory42@hudson.com,2022-03-06,2023-05-15,Eritrea,56,Basic,9,1136.98
f14c5a3a-66fa-4e55-92d0-cc2bd9de8a32,Tiffany Velez,marieanderson@yahoo.com,2022-04-09,2023-11-28,China,52,Premium,44,12057.39
76174edd-d151-4f47-beb2-f59210be596d,Joseph Fisher,agutierrez@gmail.com,2023-10-13,2024-01-09,United Kingdom,23,Basic,0,0.0
fe6739f0-d594-43f0-9516-518e35ee198d,Anna Trujillo,jramirez@thompson-crawford.com,2023-04-15,2023-09-20,Dominican Republic,49,Basic,46,7765.67
1fa4aeeb-a4aa-4f7e-bff6-e41e2f91b12c,Cindy Perry,mejiabrittany@evans.net,2023-02-23,2024-12-14,Mongolia,58,Premium,50,24404.8
cfb10569-ff51-4bd6-892e-dc94c19a2262,Sarah Gibson,tholmes@wall-brown.com,2022-03-17,2024-03-11,Trinidad and Tobago,26,Basic,46,20772.71
1a9d76d8-9939-4a10-9dff-97bf8233b167,Alyssa Smith,wchung@yahoo.com,2022-04-08,2024-08-02,Ethiopia,49,Premium,26,2867.42
94fcc6d5-768f-46a2-b88a-74c5c81339c0,Robert Roberts,samantha35@yahoo.com,2023-03-19,2023-11-25,Botswana,27,Basic,38,2509.09
dd7922fb-7764-4f79-b7b6-c87bd26c69fd,Ryan Kane,linda99@reeves-neal.com,2022-02-27,2024-09-12,Guinea,29,Free,4,1163.81
7f3f4ab5-148d-4049-bbd5-acec05d581ae,Daniel Pitts,johnsonbrian@baker.com,2023-04-15,2023-06-16,India,57,Free,49,17877.66
270febc1-15d4-4efa-a83c-c7f53c568817,Matthew Larson,vserrano@ruiz.com,2023-09-01,2024-09-16,Bulgaria,33,Free,33,8444.47
0adab24f-4421-4141-af8e-055d33cc311c,Jon Rocha,sandra13@hotmail.com,2023-11-25,2024-01-25,Saint Vincent and the Grenadines,58,Premium,48,6867.1
1d390a70-0e9a-450c-acf3-0baf71de4de9,Brandi Adkins,juliegross@gmail.com,2023-06-18,2024-09-22,Netherlands,19,Free,16,2206.11
3c57ed2d-f90e-419b-bfd1-dc40b155700b,Jennifer Green,mary10@yahoo.com,2023-12-10,2024-11-18,South Georgia and the South Sandwich Islands,54,Premium,4,529.14
8308b3dc-4356-429b-888e-79c6c15d3f46,Lucas Anderson,michael58@smith.com,2022-07-25,2022-12-10,Sweden,32,Basic,20,1745.35
258229e8-4135-4602-bd3e-c3580abefffe,Elijah George,angelapope@gmail.com,2023-08-08,2024-01-25,Equatorial Guinea,44,Free,28,4845.29
3dffc323-c88b-4373-8bff-31c38bcf1b5b,Jacob Greene,natalieraymond@hall.com,2023-03-11,2023-05-07,Suriname,57,Basic,20,7605.89
fcc0939a-5b22-4b24-85d5-ff609bd5d566,Patricia Martin,ryan30@mack.biz,2022-09-14,2024-01-22,South Georgia and the South Sandwich Islands,40,Premium,0,0.0
4e1cb105-3963-4d41-972d-30ae08025a9b,John Hudson,ssullivan@gmail.com,2022-05-07,2023-11-05,Congo,52,Basic,39,11192.51
f6ec44ce-28d2-482a-9db3-96f2a7c19d17,Benjamin Lee,jeremy32@gmail.com,2023-12-23,2023-12-24,Norfolk Island,58,Premium,22,2634.87
03e3ef46-8789-4bc7-9c35-2aedb7f95aff,Thomas Pierce,hughesdaniel@yahoo.com,2022-06-19,2022-08-18,Turkey,23,Basic,30,5386.45
20ca7457-9597-435f-93ed-37539090c08a,Peter Santiago,christophermiller@hotmail.com,2023-05-03,2024-10-02,Serbia,70,Basic,16,2635.73
4f4373bf-b022-4c65-89f9-be342f8eab44,Alexandria Dixon,osanford@hubbard-levy.com,2022-12-17,2024-01-30,Italy,45,Premium,42,10150.83
4acee248-6d67-4079-b410-9a25d24e5dd6,Sierra Orr,sgriffith@duke.info,2022-04-11,2023-01-31,Pakistan,46,Free,12,1708.01
2177e55c-73b4-404e-b759-727354a3c106,Nicholas Davis,staciejohnson@gmail.com,2022-02-17,2023-01-28,Turkey,20,Free,2,352.67
f1c84611-44c6-4c42-85c9-0fe26d62fd22,Brittany Smith,jessicaflores@yahoo.com,2022-09-17,2024-08-14,United Arab Emirates,56,Free,10,4458.79
5e606c82-5a8c-4381-a1e2-53a4e7dc33fd,Kenneth Ballard,harrisallen@lee.com,2023-05-23,2024-10-19,Guadeloupe,42,Free,49,24448.77
1b06dcce-a6b0-4e0b-b6b4-1ecb256d8adb,Donald Orr,kimlittle@yahoo.com,2023-11-12,2024-05-31,British Indian Ocean Territory (Chagos Archipelago),30,Basic,39,13613.69
ac5edc01-9431-4175-90af-b485071568d6,Jodi Meyer,shawnmurphy@russell-meyer.com,2023-05-28,2024-07-09,Botswana,26,Basic,23,5240.25
8dab3616-363c-4dd7-a7c5-abd62438af6e,John Beck,ssmith@gmail.com,2022-01-29,2023-03-02,Togo,50,Basic,18,8804.72
c90f888b-2ffc-44af-b382-cac076b5c60f,Elizabeth Manning,xmichael@hotmail.com,2023-09-06,2024-07-13,Dominica,43,Premium,13,989.17
a1d140db-d3a8-42ef-b16a-7a7df8605bf5,Jesus Simmons,ushelton@woods.com,2023-12-21,2024-01-28,Oman,55,Basic,32,15056.35
b0387390-8bb0-467a-a76c-34726bf1106c,Michael Thompson,dlang@gardner-stuart.com,2022-01-25,2024-02-11,Nauru,26,Premium,4,408.22
d68f122c-954e-4338-b639-3a902f806594,Gregory Walker,klamb@hotmail.com,2022-03-02,2023-04-27,Bermuda,36,Basic,5,808.39
9216d3c3-3361-4f90-99d8-fb63e285ad4a,Connie Hull,olutz@gmail.com,2023-02-05,2024-07-31,Argentina,25,Free,16,1853.6
7e865b52-4e69-48fc-8214-4c47a652e194,Carol Welch,jguerra@ramirez.com,2023-08-22,2024-03-02,Equatorial Guinea,63,Basic,45,17912.42
69486749-15ee-46a8-8452-2fc4bcfd9156,Thomas Douglas,hannah82@gmail.com,2022-12-16,2024-11-09,Zimbabwe,58,Basic,38,6060.72
e03e6bff-cd51-4f1b-8071-9aa78c31a5eb,Frank Giles,qdavies@gmail.com,2022-06-20,2023-07-03,El Salvador,39,Basic,5,1244.66
7b4e05ce-39db-40b4-a816-2119288217ac,Renee Snyder,jason36@gmail.com,2022-11-21,2023-08-07,Israel,64,Free,15,5319.76
c5e0b9fc-ca14-4a6f-8d55-e1bc970421bf,Mrs. Marie Moore,robert38@miller-jones.com,2023-09-04,2024-02-15,Bulgaria,47,Premium,34,5839.42
4b4fe550-d049-46c2-9764-2f66a6461a99,Cindy Orozco,kimberlysmith@wheeler.com,2023-02-02,2024-08-21,French Southern Territories,58,Basic,21,1234.76
d039e84a-bbcc-43b0-aa2c-f32777368bef,Jennifer Kline,hilljesse@yahoo.com,2022-01-02,2023-12-10,Cyprus,31,Basic,46,8311.17
c39689c8-a523-476c-a388-41762e7a46f7,Jody Ortega,alogan@gmail.com,2023-10-29,2023-11-09,Mali,64,Free,17,171.08
1a316fd2-37bf-4ea3-b9d5-d236fe85477f,Rachel Harper,agarcia@gmail.com,2022-02-17,2024-04-29,Central African Republic,70,Basic,4,1566.99
6887f1d7-045c-4118-bb70-0c4f890fadef,Carl Jones,jamessmith@russell.com,2023-01-21,2024-11-01,Tokelau,22,Premium,46,11600.61
75f1935b-5ed5-4733-8164-fa246870875d,Nicholas Garcia,wgrimes@gmail.com,2023-09-13,2024-08-08,Antarctica (the territory South of 60 deg S),69,Free,38,6043.84
4b71c747-5ce9-4aab-86db-a2816cb5b29a,Kim Macdonald,mark11@hotmail.com,2022-11-26,2024-01-25,Oman,46,Premium,17,7293.19
0fe9ad55-b019-496e-a416-690e8f42efc2,Kevin Collins,mariawright@yahoo.com,2023-04-18,2023-06-23,Iraq,59,Basic,45,14326.99
c6716281-111d-45a9-aab4-d032244cc91e,Robert Solis,christiancarroll@yahoo.com,2022-03-15,2023-03-28,Tanzania,41,Premium,5,2328.98
ea31d33c-c2af-460b-bab4-40bfa26b6012,Anthony Pierce,lisarobertson@klein.com,2023-03-24,2024-05-15,Iceland,20,Basic,49,6347.47
5cb52227-5d78-4f79-990d-64470cfbf615,John Shaw,zschneider@johnson.biz,2022-10-03,2023-01-25,Western Sahara,57,Free,22,3519.83
cd109a95-f384-4fed-9237-c52b3f1ebfb7,Elizabeth Evans,kimmichael@crawford.com,2022-04-18,2022-10-12,Indonesia,67,Free,50,8053.0
dca2932f-a3ce-4446-80da-24a1af51eb4f,Dan Martin,stephensoneric@hotmail.com,2022-03-19,2024-01-04,Belize,42,Basic,5,687.29
f09a6a2b-973f-4c2e-850a-634721c879d6,Michael Matthews,emily27@lawrence.org,2023-07-22,2024-03-25,Ecuador,63,Free,37,6098.34
d23edb7e-766d-4651-abac-bf66349aad13,Kimberly Rush,john67@gmail.com,2023-10-27,2024-08-11,Jordan,18,Basic,10,2370.4
625e6ad9-3f01-4a6c-ad67-ac84ecb38924,Billy Higgins,chelsea48@stewart.org,2022-10-05,2023-02-20,Equatorial Guinea,62,Premium,41,3456.27
01317596-a574-4b77-8f7d-0c7e8220dc92,Jennifer Lopez,iperez@hotmail.com,2023-10-15,2024-09-26,Svalbard & Jan Mayen Islands,60,Free,21,5041.9
68e04d9f-a560-42b5-a366-84344f651811,Scott Smith,schneiderbenjamin@yahoo.com,2022-12-19,2024-10-27,Sierra Leone,59,Basic,33,13471.07
fe325919-12e1-49dc-af17-f59465396497,Danny Esparza,hevans@crawford-perez.com,2022-10-01,2024-06-09,Nigeria,60,Basic,34,1565.39
f1909650-7995-416d-bb21-212d27e98477,Timothy Ashley,jennifer98@yahoo.com,2023-12-19,2024-07-21,Australia,39,Basic,43,18884.44
4435b055-0c40-4d53-b939-8948178c7fd9,Willie Lowe,scottsamantha@huber.info,2022-07-05,2023-07-17,Japan,33,Premium,21,9548.77
da6cb39e-d468-4ac9-a189-8adbe2065608,Julia Powell,gsharp@gmail.com,2023-07-09,2024-02-24,Turkmenistan,24,Basic,46,19515.68
c60ddbc6-8ed7-45a2-b82e-840e567e8827,Madison Arias,holly47@everett.net,2022-07-26,2023-01-10,India,24,Basic,41,13922.55
9b258a84-5976-4a9e-a8cf-a40c2c7b1ca9,Nicholas Andrews,jamie51@barnes.com,2022-05-23,2024-09-22,Costa Rica,53,Premium,13,1906.48
e89d9e7a-6321-4bba-bb9b-c3ba40dd4260,Valerie Love,wallaceanthony@campbell-marks.net,2022-12-29,2023-03-31,Belarus,26,Premium,46,19953.51
415673cf-e64a-41be-b3d6-0cb4badd1573,Michael Kent,floreskayla@copeland-williams.biz,2023-01-31,2024-08-07,Niger,52,Premium,34,11457.93
054d1400-c8f6-4bdc-a6b0-df5eae5cd398,Christine Friedman,raymonddavis@fuller.org,2022-01-24,2022-12-19,Comoros,57,Premium,45,6839.72
720dc1d1-4f24-4125-ad18-ccfc09a1bac7,Kimberly Stevens,wilsondominique@hotmail.com,2022-12-10,2023-07-06,Lithuania,69,Premium,14,6803.95
c73304f7-4922-4c86-a19e-8c68b471319f,Gerald Hinton,obriencharles@yahoo.com,2023-02-04,2024-01-29,Antarctica (the territory South of 60 deg S),44,Premium,21,7073.46
8a0ec02c-53d4-4c2d-8134-9ae3312e3fd3,Melissa Zamora,jonathanthompson@cox.info,2022-02-07,2024-11-09,Albania,65,Free,36,16985.68
050b6d39-8ba0-4a31-a3b3-95999033ece6,Toni Collins,joseph79@hotmail.com,2022-05-17,2023-04-23,Togo,42,Premium,49,15005.42
ac0b09a7-1187-476d-9180-99e5f30ee51d,Valerie Kim,jrodriguez@gallagher-smith.com,2022-02-28,2022-11-29,Congo,56,Basic,21,2597.92
28df0e95-79a9-4ac3-bafa-e9a460aabcc2,Thomas Perez,melendezmisty@hotmail.com,2023-06-13,2024-04-18,Tajikistan,46,Premium,3,449.25
d2e8c55e-a7a6-425d-b919-aecf62625a0d,Patricia Daniel,garrett34@yahoo.com,2023-02-27,2024-02-19,Paraguay,25,Free,32,7136.99
673d379a-a4b6-4038-85fb-6370a99ad9ab,Katelyn Carpenter,hansenlisa@russo-brown.com,2023-11-14,2024-03-17,Guadeloupe,36,Premium,37,3029.36
1824b11b-f32e-40c6-a291-2051dd714c20,Amy Spence,hallcharles@thompson.com,2022-06-29,2023-07-15,Argentina,38,Premium,26,4824.78
e2d7f68f-b1fc-466c-8432-820313f38455,Sarah Benson,opeterson@west.com,2023-01-28,2023-12-15,Namibia,61,Free,49,20124.74
41376ef7-40d5-47f0-b854-2320ee9f4113,Lorraine Yates,xolson@hotmail.com,2022-01-24,2023-03-05,Mayotte,32,Basic,22,7417.43
98e61a84-30c6-4884-be7a-dac2ad920f98,Michael Andrade,andersonbrian@hotmail.com,2022-01-29,2023-10-17,Moldova,36,Premium,49,2352.24
512866bf-e616-49cc-a4f0-53dc3b8cac7b,Jeffrey Johnson,joshua05@hotmail.com,2023-07-03,2023-08-20,Australia,41,Free,40,7360.53
b18666b8-76ed-44fc-8bc0-e2fae065db34,Angela Reed,cfry@yahoo.com,2023-04-12,2023-11-25,Sweden,42,Free,5,1019.6
f8ac18e9-119f-4c72-9e12-62ee0f5ca1eb,Paul Gomez,collinskimberly@hotmail.com,2022-12-11,2024-07-15,Cayman Islands,25,Free,23,7915.67
cd6420b0-685d-4659-97f9-c7f0cf5dcc81,Brian Harrison,shannonhooper@gmail.com,2023-03-06,2024-04-06,Greece,26,Free,6,1308.09
00d51946-77de-41b4-9aac-08e9a52751d7,Phillip Padilla,obrienlori@oneill.net,2023-11-28,2023-12-27,Lao People's Democratic Republic,53,Free,14,697.63
0a0550b3-98d5-46c1-baa3-c05ee2980d27,Steven Vasquez,catherine03@jones.com,2022-11-03,2024-06-27,Guadeloupe,66,Premium,11,1166.9
c261b2ea-06b5-4993-a61d-39304924607a,Natalie Sims,wmontoya@hotmail.com,2023-02-17,2024-02-03,Dominican Republic,22,Premium,29,1262.38
bf7c3595-2cfa-4ea9-9e90-ba7cb5adc139,Mr. James Wright,otownsend@kent.info,2023-10-11,2024-09-04,Qatar,42,Basic,0,0.0
8434ffc7-c737-4983-a179-d2d315240251,Brian Walker,brownhannah@yahoo.com,2023-11-22,2024-01-28,Timor-Leste,45,Basic,5,178.08
2152a11b-12c3-401f-8660-056aa7def724,Gary Rodriguez,cbarnes@peters.net,2022-04-19,2023-06-13,Jersey,51,Free,1,27.39
38cb9a6a-d619-46b2-bfb5-1667ba023ca1,Elizabeth Smith,ahale@martinez-allen.net,2022-07-01,2023-01-26,Russian Federation,34,Basic,35,1049.24
eb5050e7-8c3a-4e09-af2d-31a6c26e0d44,Jaime Davis,amy92@liu.com,2023-04-01,2024-08-21,Venezuela,65,Free,15,2289.27
21d92f6b-4c29-467b-9705-9604a3964a9b,Billy King,matthewsamy@yahoo.com,2022-06-04,2024-06-03,Bulgaria,50,Free,37,6884.66
4f612d6e-e42d-4811-b4ec-5523f9635b29,Gail Rogers,phouston@benson-villanueva.org,2023-04-17,2023-11-16,Georgia,58,Basic,33,549.92
35654c85-8ea6-4146-acce-4118e7646101,Tiffany Yang,mooreperry@hotmail.com,2023-01-01,2023-08-09,Honduras,27,Free,25,3790.38
ebfd9c5f-2f11-44bb-9b05-2e7ac8aa3dd5,Darren Jensen,mitchelljeanette@snyder.com,2023-01-05,2024-10-27,Eritrea,57,Premium,50,24963.64
5d82f0a4-a0e2-48ce-8575-abc132a0d2c0,Maureen Guerrero,james98@medina-stone.com,2022-10-25,2023-01-06,Gabon,59,Premium,14,4669.68
c04d6ee5-f4e7-42f1-a513-34d3060d836d,Dillon Thomas DVM,daniel65@moore-russo.net,2023-10-02,2024-10-18,Senegal,43,Premium,14,6096.93
f532565a-416f-476c-a75e-b44c66fd6d3c,Samantha Robinson,jameshall@yahoo.com,2023-05-30,2023-12-20,United States of America,50,Free,22,3577.97
650ee3f2-c64a-4011-8118-19b8a9b24f12,Dana White,sramirez@garcia.com,2023-06-29,2024-07-31,Western Sahara,45,Free,18,7532.45
f91342be-1aac-4f5e-9f70-be9ea6fd3247,Kathryn Blackwell,watsonpamela@turner.info,2022-02-23,2024-05-22,China,21,Premium,19,8918.38
b9bcbb80-2f7b-4aeb-9c29-5b5aead83dcb,Angela Gaines,jacqueline30@caldwell.net,2022-11-15,2024-11-26,Guam,18,Premium,6,1589.73
f71a3df9-ccee-40a4-a5db-98441f3a2a0e,Amanda Simmons,andrewsscott@gmail.com,2022-07-18,2022-11-06,Jamaica,30,Free,28,8659.29
ca1d718a-2b47-450a-9af2-16d6bc0a8377,Scott Perez,ashleyjames@gmail.com,2023-04-06,2024-10-21,Equatorial Guinea,28,Free,2,760.83
7859c552-b7fe-4ae5-9327-0239bfd46246,Brian Miller,evansstacey@mcdowell.com,2023-08-06,2024-10-30,Nauru,47,Basic,49,15530.21
fb56ccac-bff4-42d0-9d3a-120da0a0f3f3,Joshua Schultz,alex69@pruitt.com,2022-12-02,2024-05-01,Faroe Islands,52,Free,45,22065.3
207bdb3f-b843-4556-a7ce-3783b05e9254,Laura Bowen,matthewmorales@yahoo.com,2023-04-06,2024-10-14,Ecuador,37,Premium,16,3839.42
5f0fadf5-bdf4-433c-82e9-e4090ca2c17e,Stephen Robinson,kimberlyramirez@munoz-craig.org,2022-09-07,2024-06-08,Kiribati,44,Basic,29,1321.35
34f646dc-2c54-4a95-8e32-0082121ce745,Tamara Velez,nicholspaul@hotmail.com,2022-12-26,2023-09-03,Latvia,47,Free,21,1950.28
124c568a-3cf6-4832-a403-2e4c002bd9e7,Julian Swanson,christopherlittle@thompson-nelson.com,2022-11-02,2024-03-27,Kiribati,38,Premium,17,8475.85
0fc799b4-c40f-40b7-879c-61d20c03b25e,Erika Green,rhondaswanson@hall.org,2022-03-08,2023-10-29,South Georgia and the South Sandwich Islands,59,Free,1,412.67
cc2fd370-076e-44ed-92cc-2792360b3096,Jennifer Matthews,kbryant@hotmail.com,2023-07-17,2023-10-08,Bulgaria,28,Premium,0,0.0
28e6fb2b-f00d-42be-bf1e-34d8c5ae9e68,Michael Hall,kingrobin@hotmail.com,2022-04-06,2023-02-20,Iraq,61,Free,37,1505.3
74fceae9-0374-43d4-bb91-c5ca4e1d7759,Debra Johnson,zgriffin@gmail.com,2023-03-18,2023-06-16,French Guiana,29,Free,25,5591.54
f2f304ef-4d85-46b4-80b3-9e7382bc0b8d,Kayla Whitaker,johnsonjohnathan@simpson.com,2022-08-28,2024-06-27,Bhutan,57,Free,17,1396.02
250003d8-ca61-4558-baab-f78fdac1d519,Bill Rowe,julie50@yahoo.com,2022-12-08,2024-08-27,Cayman Islands,50,Basic,17,6852.86
5da11bfb-02c2-4a2d-bef8-ce7fd28b8280,Amber Shields,vweaver@hotmail.com,2023-03-08,2024-08-20,Qatar,21,Basic,27,6065.66
96e1dc9e-589d-4f1b-ac38-1f135619335b,Robert Conley,lance61@lambert-arroyo.com,2023-04-04,2024-11-16,Cape Verde,23,Free,2,123.07
655c09ce-e561-4d37-bc32-32dc03b29d5f,Linda Garcia,brownlawrence@yahoo.com,2023-10-02,2024-11-27,Kyrgyz Republic,18,Premium,11,982.55
8165c3c7-f207-47c9-b221-04be2d0946cd,Julie Freeman,andrewbrooks@kelley.com,2022-02-02,2023-09-23,Cuba,40,Premium,38,14763.19
03ea36b2-5c6f-46f1-bf49-b50478973d51,Kristen Mendoza,kimberly86@hotmail.com,2023-04-09,2024-10-07,Turkmenistan,39,Premium,28,825.38
854dc066-6c80-487f-98b3-41a125f832b2,Jose Thomas,wharris@williams.com,2022-05-14,2024-09-07,Northern Mariana Islands,56,Basic,31,9944.65
854dabac-4245-4bec-877b-5103ca7f16bc,Carmen Carney,fhubbard@gmail.com,2022-08-05,2024-12-21,Niger,26,Basic,22,5596.02
5d755054-be4c-47df-a0b4-58e56ab8f32d,Brenda Martin,dixonluis@carpenter-cross.info,2023-02-01,2023-11-11,Jersey,59,Free,28,6091.63
