order_id,customer_name,product_name,price,quantity,order_date
ORD05121,charlie ,,Not Available,1.0,
ORD05122,Bob,Headphones,,2.0,2023-10-01
ORD05123,Alice,Phone,Not Available,,
ORD05124,Bob,Headphones,1023.9063632000377,,
ORD05125,  Dave,Phone,Not Available,1.0,2023/10/01
ORD05126,,Laptop,Not Available,2.0,2023-10-01
ORD05127,  Dave,Phone,Not Available,3.0,2023-10-01
ORD05128,  Dave,,1008.2992486731846,1.0,2023-10-01
ORD05129,,,,2.0,
ORD05130,,Phone,,1.0,2023/10/01
ORD05131,charlie ,Laptop,1396.36787003404,1.0,01/10/2023
ORD05132,,Headphones,Not Available,,2023-10-01
ORD05133,  Dave,,Not Available,3.0,2023/10/01
ORD05134,  Dave,Headphones,1030.4375167327325,,2023/10/01
ORD05135,charlie ,Laptop,679.8401274029828,3.0,2023/10/01
ORD05136,Bob,Phone,Not Available,,01/10/2023
ORD05137,charlie ,Laptop,75.49578075255582,,
ORD05138,,,Not Available,2.0,2023-10-01
ORD05139,charlie ,Tablet,Not Available,1.0,01/10/2023
ORD05140,  Dave,Phone,1273.4744891981225,2.0,2023/10/01
ORD05141,,,,,01/10/2023
ORD05142,  Dave,Tablet,837.6160686629371,3.0,2023-10-01
ORD05143,  Dave,Laptop,Not Available,,2023-10-01
ORD05144,charlie ,Phone,,1.0,2023-10-01
ORD05145,,Phone,Not Available,1.0,2023-10-01
ORD05146,Bob,Tablet,Not Available,1.0,2023-10-01
ORD05147,Alice,,261.5831816873589,2.0,
ORD05148,  Dave,Laptop,,,
ORD05149,  Dave,Phone,,1.0,2023-10-01
ORD05150,,,,2.0,2023-10-01
ORD05151,,Phone,1268.7381864056981,2.0,01/10/2023
ORD05152,charlie ,,Not Available,2.0,2023-10-01
ORD05153,Alice,Phone,1197.9074147837882,3.0,2023-10-01
ORD05154,Bob,Laptop,805.0636118365152,1.0,2023/10/01
ORD05155,,Tablet,286.3912205858203,2.0,2023-10-01
ORD05156,charlie ,Tablet,Not Available,1.0,01/10/2023
ORD05157,charlie ,,,,2023-10-01
ORD05158,  Dave,Tablet,,,2023/10/01
ORD05159,  Dave,Laptop,612.4838884144044,2.0,01/10/2023
ORD05160,charlie ,Laptop,,,
ORD05161,,Tablet,Not Available,2.0,01/10/2023
ORD05162,  Dave,Headphones,Not Available,,2023/10/01
ORD05163,charlie ,Headphones,,3.0,
ORD05164,Alice,Headphones,,2.0,01/10/2023
ORD05165,charlie ,,Not Available,1.0,2023/10/01
ORD05166,,,Not Available,,01/10/2023
ORD05167,Alice,Phone,,,2023/10/01
ORD05168,,Headphones,,2.0,2023/10/01
ORD05169,Alice,Phone,1380.578598747901,,2023/10/01
ORD05170,Bob,,748.0921454814314,1.0,01/10/2023
ORD05171,charlie ,Tablet,Not Available,,2023/10/01
ORD05172,,Laptop,Not Available,2.0,2023/10/01
ORD05173,charlie ,Laptop,Not Available,3.0,01/10/2023
ORD05174,Alice,Laptop,1457.8671826714171,3.0,01/10/2023
ORD05175,,Tablet,,,2023-10-01
ORD05176,Bob,Laptop,630.5606968056189,,
ORD05177,Bob,Headphones,Not Available,3.0,2023-10-01
ORD05178,charlie ,Tablet,,2.0,
ORD05179,  Dave,Headphones,1148.640728360049,2.0,
ORD05180,,,1433.8903618045233,2.0,2023/10/01
ORD05181,,Laptop,,2.0,2023/10/01
ORD05182,Bob,,1101.957042720433,1.0,
ORD05183,  Dave,Phone,Not Available,2.0,2023-10-01
ORD05184,,Headphones,792.7765300366456,,
ORD05185,charlie ,,785.8713088256723,3.0,01/10/2023
ORD05186,Alice,,,2.0,
ORD05187,Alice,Laptop,Not Available,,2023/10/01
ORD05188,,Laptop,471.05705356228884,3.0,01/10/2023
ORD05189,,,,3.0,2023/10/01
ORD05190,  Dave,,Not Available,,
ORD05191,charlie ,Headphones,Not Available,1.0,2023/10/01
ORD05192,,,1359.7553449695172,3.0,2023-10-01
ORD05193,Bob,Headphones,524.5620205849992,,
ORD05194,Bob,Headphones,1438.1846814106366,3.0,2023-10-01
ORD05195,  Dave,Headphones,1069.0462533411824,1.0,2023/10/01
ORD05196,Bob,Phone,Not Available,3.0,2023-10-01
ORD05197,  Dave,Headphones,,1.0,
ORD05198,Alice,Laptop,Not Available,,2023/10/01
ORD05199,Alice,Tablet,Not Available,,2023/10/01
ORD05200,Bob,Phone,,1.0,01/10/2023
ORD05201,  Dave,,1026.6652441719746,,2023-10-01
ORD05202,Alice,Phone,Not Available,3.0,01/10/2023
ORD05203,Alice,,1408.44806799862,,2023/10/01
ORD05204,Bob,Headphones,,2.0,2023/10/01
ORD05205,  Dave,Headphones,,2.0,
ORD05206,Bob,Phone,Not Available,1.0,2023/10/01
ORD05207,,Headphones,Not Available,1.0,2023/10/01
ORD05208,  Dave,,676.5790471356509,,01/10/2023
ORD05209,  Dave,,887.3272050317654,,2023-10-01
ORD05210,Alice,Phone,Not Available,,2023/10/01
ORD05211,Alice,Laptop,Not Available,3.0,2023-10-01
ORD05212,,Tablet,,,01/10/2023
ORD05213,  Dave,Phone,Not Available,,01/10/2023
ORD05214,  Dave,Phone,Not Available,3.0,2023-10-01
ORD05215,,,544.9253113995783,2.0,01/10/2023
ORD05216,charlie ,Headphones,,2.0,2023-10-01
ORD05217,Alice,Tablet,938.0535656572214,1.0,2023/10/01
ORD05218,charlie ,,,1.0,2023/10/01
ORD05219,Alice,,Not Available,3.0,2023/10/01
ORD05220,,Phone,,3.0,
ORD05221,Alice,Headphones,,,2023-10-01
ORD05222,charlie ,,,1.0,
ORD05223,Bob,,795.315293344506,2.0,01/10/2023
ORD05224,Bob,Phone,62.135176409880785,,2023/10/01
ORD05225,Bob,Headphones,Not Available,3.0,2023-10-01
ORD05226,Alice,Phone,,1.0,2023-10-01
ORD05227,Bob,,,2.0,2023/10/01
ORD05228,Bob,Tablet,1391.7194064813852,1.0,
ORD05229,Bob,Headphones,Not Available,1.0,2023-10-01
ORD05230,Bob,Tablet,523.0979907149132,3.0,2023-10-01
ORD05231,Bob,Laptop,,1.0,01/10/2023
ORD05232,Alice,Tablet,Not Available,1.0,2023-10-01
ORD05233,charlie ,Headphones,1269.3432128786767,,
ORD05234,Bob,Phone,Not Available,2.0,
ORD05235,,,1273.808234164616,1.0,2023/10/01
ORD05236,,,Not Available,,2023-10-01
ORD05237,,,Not Available,,01/10/2023
ORD05238,  Dave,Headphones,,3.0,2023-10-01
ORD05239,Alice,Phone,Not Available,2.0,
ORD05240,charlie ,Laptop,Not Available,2.0,2023/10/01
ORD05241,Alice,Tablet,,1.0,2023/10/01
ORD05242,Alice,,1325.1448719582645,2.0,
ORD05243,,Phone,,1.0,2023-10-01
ORD05244,Bob,Laptop,,,
ORD05245,  Dave,Tablet,Not Available,1.0,
ORD05246,  Dave,Laptop,Not Available,2.0,2023/10/01
ORD05247,Bob,Headphones,,2.0,01/10/2023
ORD05248,  Dave,Headphones,Not Available,3.0,2023/10/01
ORD05249,Alice,Laptop,Not Available,1.0,2023-10-01
ORD05250,  Dave,Laptop,Not Available,1.0,01/10/2023
ORD05251,,Phone,,1.0,2023/10/01
ORD05252,  Dave,Phone,,1.0,
ORD05253,Alice,Phone,Not Available,3.0,2023/10/01
ORD05254,Alice,Phone,960.3304498360953,1.0,
ORD05255,Bob,Laptop,1198.084541760565,2.0,2023/10/01
ORD05256,Alice,Tablet,,3.0,2023/10/01
ORD05257,charlie ,Tablet,1203.1228415570972,3.0,
ORD05258,  Dave,,Not Available,2.0,
ORD05259,,Laptop,,3.0,
ORD05260,  Dave,Phone,,1.0,01/10/2023
ORD05261,charlie ,,Not Available,,01/10/2023
ORD05262,,Phone,762.0792242522651,2.0,2023/10/01
ORD05263,Alice,Laptop,Not Available,3.0,
ORD05264,Alice,Phone,Not Available,,2023/10/01
ORD05265,Alice,Tablet,1394.304381984985,2.0,2023-10-01
ORD05266,Alice,Laptop,Not Available,3.0,2023-10-01
ORD05267,,Headphones,,2.0,
ORD05268,Bob,Laptop,Not Available,1.0,01/10/2023
ORD05269,Bob,Tablet,Not Available,1.0,01/10/2023
ORD05270,Bob,,,2.0,2023-10-01
ORD05271,,Phone,1166.1958161811622,,
ORD05272,Alice,Phone,1396.693300166997,1.0,01/10/2023
ORD05273,  Dave,,,3.0,
ORD05274,charlie ,Phone,,2.0,2023/10/01
ORD05275,,,749.853085854092,,2023-10-01
ORD05276,Bob,Headphones,Not Available,3.0,2023-10-01
ORD05277,,Tablet,1004.7847390537104,1.0,01/10/2023
ORD05278,Alice,Tablet,,3.0,2023/10/01
ORD05279,Bob,Phone,914.162051034926,3.0,01/10/2023
ORD05280,Bob,Headphones,386.0452385812184,1.0,2023/10/01
ORD05281,charlie ,Phone,Not Available,3.0,
ORD05282,charlie ,Headphones,615.7814972747233,2.0,
ORD05283,Bob,Tablet,,2.0,2023/10/01
ORD05284,  Dave,Tablet,Not Available,,2023-10-01
ORD05285,Alice,,Not Available,2.0,2023/10/01
ORD05286,  Dave,Phone,,,
ORD05287,Alice,,,2.0,2023/10/01
ORD05288,charlie ,Headphones,1389.1812021605022,2.0,
ORD05289,,Laptop,,,2023/10/01
ORD05290,Alice,Laptop,,2.0,01/10/2023
ORD05291,Alice,Tablet,,2.0,
ORD05292,  Dave,Tablet,Not Available,,2023-10-01
ORD05293,charlie ,Headphones,Not Available,3.0,2023-10-01
ORD05294,Bob,,,3.0,2023-10-01
ORD05295,Alice,Laptop,Not Available,,01/10/2023
ORD05296,Alice,Phone,Not Available,2.0,2023/10/01
ORD05297,,Headphones,Not Available,3.0,01/10/2023
ORD05298,  Dave,Laptop,195.2492378838284,2.0,2023/10/01
ORD05299,charlie ,Laptop,,2.0,
ORD05300,  Dave,Tablet,1380.4489095796444,1.0,2023/10/01
ORD05301,,Phone,Not Available,3.0,2023/10/01
ORD05302,Bob,,,3.0,2023-10-01
ORD05303,Alice,,912.8840436849871,,2023/10/01
ORD05304,,Laptop,387.3190847882714,2.0,
ORD05305,Alice,Laptop,,1.0,
ORD05306,Alice,Headphones,,3.0,2023-10-01
ORD05307,,,1090.730740953133,1.0,2023/10/01
ORD05308,,Laptop,1056.2301735327997,1.0,2023/10/01
ORD05309,Bob,Laptop,Not Available,,2023-10-01
ORD05310,  Dave,Tablet,,,
ORD05311,,Tablet,Not Available,3.0,2023/10/01
ORD05312,  Dave,Phone,,3.0,
ORD05313,Bob,Laptop,Not Available,2.0,
ORD05314,Bob,,,3.0,2023/10/01
ORD05315,charlie ,,1221.9435702973678,3.0,2023-10-01
ORD05316,charlie ,,,,
ORD05317,  Dave,Headphones,,1.0,2023-10-01
ORD05318,Bob,Tablet,752.8928010333008,1.0,2023-10-01
ORD05319,,Tablet,442.8230274155217,3.0,
ORD05320,Bob,Phone,732.9838897225832,3.0,2023/10/01
ORD05321,  Dave,,,1.0,2023/10/01
ORD05322,charlie ,,Not Available,,01/10/2023
ORD05323,charlie ,Tablet,1133.0107448135627,,01/10/2023
ORD05324,Alice,Phone,,1.0,01/10/2023
ORD05325,,Laptop,,2.0,2023-10-01
ORD05326,,Phone,,,01/10/2023
ORD05327,  Dave,Tablet,,1.0,2023-10-01
ORD05328,,Laptop,1351.0409703017644,2.0,01/10/2023
ORD05329,Bob,Tablet,Not Available,2.0,
ORD05330,Alice,Phone,Not Available,,2023-10-01
ORD05331,Alice,Tablet,Not Available,3.0,2023-10-01
ORD05332,charlie ,Phone,Not Available,,2023-10-01
ORD05333,  Dave,,1378.7203778475416,2.0,
ORD05334,Alice,Tablet,,3.0,01/10/2023
ORD05335,Bob,Phone,1057.7036027653196,,2023/10/01
ORD05336,,Tablet,Not Available,3.0,01/10/2023
ORD05337,  Dave,Phone,,,2023/10/01
ORD05338,Alice,Tablet,1321.053235371458,2.0,2023-10-01
ORD05339,Alice,Headphones,Not Available,2.0,2023-10-01
ORD05340,Bob,Phone,474.71694217323966,3.0,2023/10/01
ORD05341,,,1298.3622098712017,3.0,2023-10-01
ORD05342,Bob,,713.5570710635285,,01/10/2023
ORD05343,,Laptop,1357.5819584420176,1.0,
ORD05344,  Dave,Laptop,Not Available,3.0,2023-10-01
ORD05345,charlie ,Headphones,,,
ORD05346,  Dave,,1291.7120950504925,3.0,01/10/2023
ORD05347,  Dave,Laptop,,3.0,01/10/2023
ORD05348,,Phone,,,2023/10/01
ORD05349,charlie ,Phone,Not Available,,2023/10/01
ORD05350,  Dave,Headphones,Not Available,3.0,2023/10/01
ORD05351,  Dave,Tablet,,1.0,2023-10-01
ORD05352,,,,3.0,2023/10/01
ORD05353,  Dave,Laptop,1201.7545780180337,,2023/10/01
ORD05354,Alice,Headphones,,,
ORD05355,,Phone,,3.0,2023-10-01
ORD05356,Bob,Laptop,,1.0,01/10/2023
ORD05357,,Laptop,254.09566140843924,1.0,
ORD05358,,Laptop,,2.0,01/10/2023
ORD05359,charlie ,Laptop,,1.0,2023/10/01
ORD05360,,Laptop,,3.0,
ORD05361,  Dave,,Not Available,,
ORD05362,charlie ,Laptop,Not Available,1.0,
ORD05363,  Dave,Tablet,931.8090798528518,2.0,01/10/2023
ORD05364,charlie ,Phone,Not Available,,
ORD05365,Alice,,Not Available,3.0,2023/10/01
ORD05366,Alice,Phone,,2.0,
ORD05367,charlie ,,Not Available,1.0,
ORD05368,  Dave,Tablet,,1.0,
ORD05369,,Phone,,2.0,
ORD05370,,Tablet,83.79009348691287,,2023-10-01
ORD05371,Bob,Laptop,667.3849523726849,3.0,2023/10/01
ORD05372,Bob,Phone,884.7985720121649,3.0,2023-10-01
ORD05373,Bob,,751.5481963381908,2.0,2023/10/01
ORD05374,,,Not Available,2.0,01/10/2023
ORD05375,Alice,Headphones,Not Available,3.0,
ORD05376,  Dave,Laptop,734.0709842667811,2.0,2023-10-01
ORD05377,,Laptop,Not Available,,2023-10-01
ORD05378,charlie ,Headphones,462.52754105403125,,01/10/2023
ORD05379,Alice,Headphones,Not Available,3.0,01/10/2023
ORD05380,Bob,Laptop,,2.0,
ORD05381,charlie ,Headphones,50.78842320791338,1.0,
ORD05382,charlie ,Headphones,Not Available,3.0,
ORD05383,  Dave,Tablet,,3.0,2023/10/01
ORD05384,,Laptop,673.1062389536985,,01/10/2023
ORD05385,,Laptop,1192.369055412609,3.0,2023-10-01
ORD05386,Bob,Headphones,,,
ORD05387,Alice,Phone,1260.9290642304918,,
ORD05388,Alice,,,,2023/10/01
ORD05389,Bob,Headphones,,1.0,2023/10/01
ORD05390,Bob,,662.7812067342948,1.0,2023-10-01
ORD05391,Bob,Laptop,Not Available,1.0,2023/10/01
ORD05392,  Dave,,,2.0,01/10/2023
ORD05393,charlie ,Tablet,643.4209688556094,,
ORD05394,Bob,Phone,1233.9813486295943,1.0,
ORD05395,charlie ,Laptop,,1.0,2023/10/01
ORD05396,  Dave,,Not Available,2.0,
ORD05397,  Dave,Laptop,Not Available,3.0,01/10/2023
ORD05398,Alice,Laptop,Not Available,2.0,01/10/2023
ORD05399,Alice,Laptop,,1.0,01/10/2023
ORD05400,Alice,Laptop,,,01/10/2023
ORD05401,Bob,Headphones,,3.0,2023-10-01
ORD05402,  Dave,Headphones,672.9363601739118,1.0,2023-10-01
ORD05403,Bob,Phone,484.7577006123943,,01/10/2023
ORD05404,,Phone,,2.0,
ORD05405,Alice,Phone,,,01/10/2023
ORD05406,Alice,Phone,377.3059884915034,2.0,01/10/2023
ORD05407,,Phone,Not Available,1.0,2023-10-01
ORD05408,  Dave,Headphones,,3.0,
ORD05409,,Phone,Not Available,,
ORD05410,  Dave,,,,
ORD05411,,Phone,Not Available,2.0,2023-10-01
ORD05412,,Laptop,Not Available,3.0,
ORD05413,,,Not Available,1.0,01/10/2023
ORD05414,charlie ,Phone,,1.0,2023/10/01
ORD05415,charlie ,,731.935636689962,2.0,2023/10/01
ORD05416,,Tablet,,2.0,
ORD05417,Alice,Headphones,,2.0,2023-10-01
ORD05418,charlie ,Tablet,,1.0,
ORD05419,Bob,Phone,Not Available,2.0,2023/10/01
ORD05420,charlie ,,,1.0,2023-10-01
ORD05421,Bob,Phone,Not Available,1.0,
ORD05422,  Dave,Headphones,Not Available,1.0,2023/10/01
ORD05423,Alice,Headphones,Not Available,1.0,2023/10/01
ORD05424,Bob,Tablet,1226.268124984699,3.0,
ORD05425,  Dave,Headphones,,,01/10/2023
ORD05426,  Dave,,150.19639287251894,3.0,2023/10/01
ORD05427,  Dave,Phone,Not Available,,
ORD05428,charlie ,Headphones,1062.839394713053,1.0,2023/10/01
ORD05429,Bob,Phone,872.2095993501988,2.0,2023-10-01
ORD05430,Bob,,Not Available,1.0,2023-10-01
ORD05431,Bob,,934.716076586552,3.0,
ORD05432,Bob,,Not Available,1.0,01/10/2023
ORD05433,Bob,Laptop,Not Available,2.0,
ORD05434,charlie ,Laptop,363.49608622486414,1.0,01/10/2023
ORD05435,charlie ,Tablet,,1.0,2023-10-01
ORD05436,Bob,Tablet,,3.0,2023-10-01
ORD05437,,Headphones,,1.0,2023-10-01
ORD05438,  Dave,Laptop,1013.5620453293831,2.0,2023-10-01
ORD05439,  Dave,Tablet,Not Available,1.0,2023/10/01
ORD05440,  Dave,,Not Available,2.0,2023-10-01
ORD05441,Bob,,Not Available,1.0,2023-10-01
ORD05442,Bob,Tablet,Not Available,3.0,2023-10-01
ORD05443,Bob,Headphones,Not Available,,2023/10/01
ORD05444,  Dave,Tablet,Not Available,3.0,
ORD05445,  Dave,Headphones,,2.0,01/10/2023
ORD05446,Bob,Phone,1132.0836225765026,1.0,01/10/2023
ORD05447,Alice,Laptop,Not Available,1.0,2023/10/01
ORD05448,charlie ,Laptop,Not Available,1.0,2023-10-01
ORD05449,Alice,,Not Available,,2023/10/01
ORD05450,  Dave,Phone,Not Available,2.0,
ORD05451,  Dave,,1429.5889075332689,2.0,2023-10-01
ORD05452,  Dave,Headphones,1465.9001362605798,2.0,2023/10/01
ORD05453,,Phone,573.3285255809707,,2023-10-01
ORD05454,Bob,Headphones,694.5598837597643,3.0,2023/10/01
ORD05455,Alice,,Not Available,,01/10/2023
ORD05456,Bob,Headphones,322.06757353935075,1.0,
ORD05457,charlie ,Headphones,Not Available,2.0,
ORD05458,Bob,Headphones,Not Available,2.0,01/10/2023
ORD05459,Bob,Laptop,Not Available,1.0,01/10/2023
ORD05460,charlie ,Tablet,,2.0,01/10/2023
ORD05461,Bob,Headphones,Not Available,1.0,01/10/2023
ORD05462,  Dave,Phone,1081.348838277665,2.0,2023-10-01
ORD05463,  Dave,Phone,508.69528803216633,2.0,2023-10-01
ORD05464,,,716.7498273419816,2.0,2023/10/01
ORD05465,Bob,Tablet,311.0219811151341,,2023-10-01
ORD05466,Bob,Laptop,1076.8890081747104,,2023-10-01
ORD05467,Alice,Tablet,,1.0,01/10/2023
ORD05468,Alice,Tablet,,1.0,
ORD05469,Bob,Phone,Not Available,3.0,
ORD05470,charlie ,Laptop,58.88695503891558,3.0,01/10/2023
ORD05471,Alice,Phone,Not Available,3.0,
ORD05472,charlie ,Tablet,Not Available,1.0,
ORD05473,Alice,,,,
ORD05474,,Headphones,Not Available,3.0,2023-10-01
ORD05475,,Tablet,Not Available,,2023/10/01
ORD05476,Bob,Phone,,2.0,
ORD05477,charlie ,Tablet,,2.0,2023-10-01
ORD05478,charlie ,Laptop,Not Available,,
ORD05479,,Laptop,Not Available,,
ORD05480,,Headphones,Not Available,,01/10/2023
ORD05481,  Dave,Tablet,,1.0,2023/10/01
ORD05482,Alice,Phone,Not Available,1.0,
ORD05483,Alice,Laptop,998.3036592936738,2.0,2023/10/01
ORD05484,Alice,Laptop,553.1564259480073,1.0,2023/10/01
ORD05485,Bob,Phone,,3.0,2023/10/01
ORD05486,,Headphones,Not Available,2.0,
ORD05487,Bob,Headphones,,3.0,
ORD05488,  Dave,Tablet,,3.0,
ORD05489,Bob,Phone,Not Available,,
ORD05490,  Dave,Tablet,,,
ORD05491,  Dave,Headphones,,2.0,01/10/2023
ORD05492,,,Not Available,3.0,
ORD05493,  Dave,Laptop,500.8602884434151,1.0,01/10/2023
ORD05494,Alice,Phone,Not Available,3.0,
ORD05495,,Headphones,,,2023/10/01
ORD05496,charlie ,Phone,140.57437041275023,,2023/10/01
ORD05497,Alice,Phone,1104.744586998101,3.0,
ORD05498,  Dave,,Not Available,3.0,2023/10/01
ORD05499,  Dave,,,,01/10/2023
ORD05500,Bob,Headphones,,2.0,2023/10/01
ORD05501,,,,1.0,01/10/2023
ORD05502,Alice,Phone,,1.0,2023/10/01
ORD05503,charlie ,,,1.0,01/10/2023
ORD05504,Alice,Tablet,Not Available,2.0,01/10/2023
ORD05505,Bob,Headphones,752.2169065624518,2.0,2023/10/01
ORD05506,Bob,Headphones,,1.0,2023/10/01
ORD05507,Bob,Laptop,Not Available,,2023-10-01
ORD05508,Alice,Headphones,Not Available,,01/10/2023
ORD05509,charlie ,Phone,,,2023-10-01
ORD05510,Bob,Phone,1278.9189618843639,3.0,2023/10/01
ORD05511,Bob,Headphones,,,2023-10-01
ORD05512,  Dave,,Not Available,2.0,2023/10/01
ORD05513,,Headphones,,2.0,2023-10-01
ORD05514,  Dave,Phone,,1.0,2023/10/01
ORD05515,Bob,Headphones,Not Available,2.0,01/10/2023
ORD05516,charlie ,Headphones,,2.0,2023/10/01
ORD05517,Alice,Headphones,52.20481937615587,1.0,2023-10-01
ORD05518,Bob,Laptop,,3.0,
ORD05519,,Phone,Not Available,2.0,2023-10-01
ORD05520,Alice,,578.4947655403045,2.0,2023-10-01
ORD05521,,Phone,Not Available,3.0,01/10/2023
ORD05522,Bob,Tablet,,2.0,01/10/2023
ORD05523,charlie ,Laptop,1429.2194052554687,2.0,
ORD05524,Bob,Tablet,,,
ORD05525,Bob,Laptop,Not Available,1.0,01/10/2023
ORD05526,  Dave,Laptop,,3.0,2023-10-01
ORD05527,Alice,Phone,Not Available,,2023-10-01
ORD05528,  Dave,Laptop,716.2141258926861,1.0,01/10/2023
ORD05529,charlie ,,718.8539607419938,1.0,2023-10-01
ORD05530,Bob,,Not Available,2.0,2023/10/01
ORD05531,Bob,,888.4172979302294,3.0,
ORD05532,  Dave,Laptop,1217.7724701415532,1.0,01/10/2023
ORD05533,,Tablet,Not Available,1.0,2023/10/01
ORD05534,  Dave,Headphones,Not Available,,01/10/2023
ORD05535,Alice,Headphones,Not Available,2.0,2023/10/01
ORD05536,  Dave,Laptop,,3.0,2023-10-01
ORD05537,,Tablet,Not Available,3.0,2023-10-01
ORD05538,  Dave,Phone,,1.0,
ORD05539,charlie ,Laptop,,3.0,
ORD05540,  Dave,Laptop,,1.0,2023-10-01
ORD05541,  Dave,,,2.0,2023-10-01
ORD05542,,Headphones,549.9511962484671,3.0,2023/10/01
ORD05543,Alice,Phone,,,2023/10/01
ORD05544,Bob,,797.8172543629454,3.0,
ORD05545,  Dave,,248.26949959963102,,
ORD05546,,Phone,1499.4409982198952,,01/10/2023
ORD05547,  Dave,Headphones,Not Available,,01/10/2023
ORD05548,  Dave,,1277.6115652129138,2.0,2023-10-01
ORD05549,Bob,Phone,Not Available,1.0,2023/10/01
ORD05550,  Dave,Laptop,1033.9934040009628,3.0,2023-10-01
ORD05551,charlie ,Phone,Not Available,3.0,01/10/2023
ORD05552,  Dave,Headphones,Not Available,,2023/10/01
ORD05553,  Dave,Phone,1457.5639654616893,2.0,2023/10/01
ORD05554,  Dave,Phone,,2.0,2023-10-01
ORD05555,,,132.33000388432794,3.0,2023/10/01
ORD05556,charlie ,Laptop,Not Available,,2023/10/01
ORD05557,charlie ,Phone,Not Available,,01/10/2023
ORD05558,  Dave,Headphones,966.865510654345,3.0,01/10/2023
ORD05559,  Dave,Laptop,1396.1822649905055,,2023/10/01
ORD05560,charlie ,Phone,1478.9048587759178,2.0,2023/10/01
ORD05561,,Laptop,,1.0,2023-10-01
ORD05562,Alice,Tablet,1264.832307395973,,2023/10/01
ORD05563,  Dave,Tablet,Not Available,2.0,2023-10-01
ORD05564,Alice,,Not Available,3.0,2023-10-01
ORD05565,,Laptop,130.40038453898825,2.0,2023-10-01
ORD05566,charlie ,Headphones,Not Available,2.0,2023-10-01
ORD05567,Bob,Headphones,,2.0,01/10/2023
ORD05568,,Headphones,,1.0,2023/10/01
ORD05569,Bob,Headphones,,2.0,
ORD05570,,Headphones,,,2023/10/01
ORD05571,,Phone,184.71982101077765,1.0,
ORD05572,,,915.5505133698208,3.0,01/10/2023
ORD05573,  Dave,Phone,Not Available,3.0,01/10/2023
ORD05574,Alice,Tablet,165.1020946576399,3.0,2023-10-01
ORD05575,Bob,Headphones,Not Available,1.0,
ORD05576,Alice,Laptop,Not Available,1.0,2023-10-01
ORD05577,charlie ,Headphones,,1.0,2023/10/01
ORD05578,charlie ,,,2.0,2023/10/01
ORD05579,Alice,Headphones,1196.102341140951,3.0,2023/10/01
ORD05580,Alice,Phone,428.4801643154129,,2023-10-01
ORD05581,charlie ,Phone,Not Available,3.0,
ORD05582,Bob,Phone,Not Available,3.0,01/10/2023
ORD05583,charlie ,Headphones,,1.0,
ORD05584,charlie ,Phone,,2.0,2023/10/01
ORD05585,  Dave,,Not Available,,2023-10-01
ORD05586,  Dave,Tablet,,1.0,
ORD05587,  Dave,Headphones,,2.0,01/10/2023
ORD05588,,,Not Available,2.0,2023/10/01
ORD05589,Alice,Tablet,Not Available,3.0,01/10/2023
ORD05590,charlie ,Laptop,,1.0,2023-10-01
ORD05591,Alice,Laptop,Not Available,2.0,
ORD05592,  Dave,Laptop,Not Available,,01/10/2023
ORD05593,Bob,Tablet,Not Available,3.0,2023/10/01
ORD05594,,Laptop,,2.0,
ORD05595,Bob,Tablet,,,2023/10/01
ORD05596,  Dave,Headphones,,3.0,2023/10/01
ORD05597,,Laptop,Not Available,3.0,01/10/2023
ORD05598,Bob,Phone,450.6111655703545,2.0,
ORD05599,charlie ,Phone,Not Available,2.0,2023/10/01
ORD05600,charlie ,,Not Available,3.0,01/10/2023
ORD05601,charlie ,Laptop,71.38754363266936,3.0,2023-10-01
ORD05602,Alice,,Not Available,1.0,
ORD05603,,Phone,271.7354430149937,1.0,
ORD05604,Alice,Tablet,994.6919041344138,,2023-10-01
ORD05605,  Dave,,Not Available,,2023/10/01
ORD05606,,Phone,911.3359364816224,1.0,01/10/2023
ORD05607,Bob,,,1.0,2023/10/01
ORD05608,  Dave,Headphones,Not Available,1.0,01/10/2023
ORD05609,Alice,,1387.5554526395292,,2023-10-01
ORD05610,charlie ,Tablet,Not Available,3.0,2023/10/01
ORD05611,charlie ,,,,2023-10-01
ORD05612,charlie ,Tablet,1313.3497268752988,3.0,01/10/2023
ORD05613,  Dave,,Not Available,3.0,01/10/2023
ORD05614,Alice,Tablet,Not Available,,2023-10-01
ORD05615,charlie ,Phone,,1.0,2023-10-01
ORD05616,charlie ,Phone,,1.0,01/10/2023
ORD05617,,Phone,Not Available,2.0,2023-10-01
ORD05618,,Tablet,,3.0,
ORD05619,Alice,Phone,Not Available,2.0,2023-10-01
ORD05620,  Dave,Phone,Not Available,2.0,
ORD05621,  Dave,Tablet,1400.9642382544635,2.0,
ORD05622,Alice,Phone,,2.0,2023-10-01
ORD05623,Bob,Phone,Not Available,3.0,01/10/2023
ORD05624,,Tablet,,3.0,01/10/2023
ORD05625,charlie ,Laptop,Not Available,1.0,2023/10/01
ORD05626,Alice,Tablet,1296.1783085153486,1.0,
ORD05627,Alice,Tablet,692.7582405413882,,01/10/2023
ORD05628,  Dave,Tablet,,3.0,01/10/2023
ORD05629,charlie ,Tablet,961.9634302906727,2.0,2023/10/01
ORD05630,Bob,,1039.0085430590002,2.0,2023/10/01
ORD05631,,Headphones,,3.0,
ORD05632,charlie ,Tablet,Not Available,2.0,2023/10/01
ORD05633,charlie ,Headphones,Not Available,,2023-10-01
ORD05634,,,,2.0,01/10/2023
