Transaction ID,Customer Name,Product Name,Category,Price,Quantity,Total Amount,Discount,Purchase Date,Customer Location,Payment Method
ec370747-4f2c-47ab-ba12-889563b4c8a5,Gregory Collins,Makeup Kit,Beauty,327.97,2,327.97,13.05,2021-05-28,"North Timothyborough, New Hampshire",Cash
c58431e5-5fa5-4284-860e-09066dbe7425,Michelle Phillips,Microwave,Home,662.8,1,662.8,25.14,2024-05-10,"New Stephaniechester, Florida",PayPal
98827b1d-6649-4f72-9005-0b9c741644e1,Monica Greene,Jacket,Clothing,902.64,1,902.64,25.14,2024-05-11,"Livingstonbury, Georgia",Credit Card
5973f0e1-88a1-4480-90a5-9a302bb0623e,Rebecca Holden,Sweater,Clothing,487.79,1,487.79,29.62,2024-05-10,"East Amy, Vermont",PayPal
452459ec-e6f3-4cc6-9a01-4afa1e0dc857,Troy Peterson,Shirt,Clothing,942.61,3,2827.83,29.14,2023-01-09,"North Richard, Nevada",Credit Card
b8470303-0d28-4b10-ba3e-6304febecb5f,Paul Shelton,Lotion,Beauty,30.15,1,30.15,25.14,2024-11-15,"Michaelaton, Maine",Cash
5ebc03ad-0f21-44ef-98e2-43d72e7a1b04,Mrs. Michelle Cannon,Comics,Books,453.83,2,907.66,25.14,2024-09-23,"Lake Mark, Hawaii",PayPal
cdc8aa67-6932-425d-bcfd-22dd8272155a,Connie Vasquez MD,Jacket,Clothing,191.45,3,574.35,16.21,2024-05-10,"Mauricebury, Nevada",PayPal
6dc57b84-db8c-4217-926e-59f60fd55912,Beth Garrison,Jacket,Clothing,285.95,2,571.9,25.14,2022-01-13,"Veronicaland, Pennsylvania",Credit Card
bc5c00ce-2930-416f-8d2e-e428db8ba0f2,Christine Mora,Fiction,Books,15.07,2,30.14,25.14,2024-05-10,"South Joanton, Colorado",Cash
21221f2c-82ba-4c5e-860e-9e411a05ccb6,Patricia Peters,Laptop,Electronics,459.3,2,918.6,28.88,2021-06-23,"West Joseph, Colorado",Credit Card
e2f5516f-bae6-4300-9f54-815d383f2d25,Michele Lowe,Headphones,Electronics,866.96,3,2600.88,1.96,2024-04-15,"New Bruce, Utah",Credit Card
7d18f8d6-195a-4f40-a9d4-4ad00f14f7f1,Rachel Lynch,Perfume,Beauty,160.34,3,481.02,25.14,2020-11-04,"Gutierrezbury, West Virginia",Cash
3e712b5d-c1ac-4728-8e4a-524852138e1b,Joseph Tran,Vacuum Cleaner,Home,897.12,2,1794.24,14.42,2024-06-27,"Lake Monicaport, Hawaii",PayPal
cac4e33b-c078-4539-ba5d-0b499665b672,Leonard Robles,Laptop,Electronics,614.7,1,614.7,25.14,2024-05-29,"Port Edward, North Carolina",PayPal
3c5fb6e5-5ab1-485b-b163-3e6dc15697b7,Annette Campbell,Perfume,Beauty,93.59,2,187.18,25.14,2024-05-16,"Knightview, Arkansas",PayPal
ace3052c-83ff-4405-ad37-8ce268cae19f,Monique Williams,Microwave,Home,988.94,1,988.94,38.56,2024-05-10,"Stephenshire, North Dakota",Credit Card
912aa6cf-8f6a-41b6-bad8-55a65a70f200,Jeffrey White DDS,Blender,Home,652.11,2,652.11,37.92,2021-04-02,"Port Jamiestad, Pennsylvania",PayPal
52c6b981-6d89-4ec8-aef9-001144863f5b,Kristi Miller,Jeans,Clothing,665.57,2,1331.14,1.11,2024-05-10,"North Diana, Arizona",Cash
25bda301-4736-4928-85ff-51c8cd3ecbfe,Cynthia Sanchez,Lotion,Beauty,771.75,3,2315.25,25.14,2024-11-04,"South Timothyfort, Iowa",Cash
12f24f43-3a2e-4a9c-96b8-6160a80a04db,Keith Collins,Headphones,Electronics,903.94,2,903.94,41.05,2024-01-28,"North Donnamouth, Indiana",Cash
9d7bee8a-012d-47dd-8ddd-bac4f2550041,Susan West,Jacket,Clothing,990.98,2,990.98,25.14,2024-05-10,"Lake Patrickchester, California",Credit Card
1900a197-3ccd-431e-95d1-6c6d169e6ceb,Peter Shepard,Fiction,Books,556.27,2,1112.54,25.14,2024-05-10,"East Cynthiaberg, Kentucky",Cash
8e0b7258-200a-4054-8a83-7f4168f36751,Daniel Wolf,Camera,Electronics,598.39,2,1196.78,25.14,2020-11-22,"Haroldfort, New Mexico",PayPal
5584cde9-a71d-4cba-bb6a-8751544f0a9d,Grace Baker,Jacket,Clothing,377.89,2,377.89,18.02,2024-01-01,"North Angela, Ohio",Credit Card
531e9def-e2de-44c0-9836-06adb3fda2a8,Michael Carroll,Camera,Electronics,27.71,3,83.13,33.15,2024-11-09,"South Mike, Kentucky",PayPal
4a37e6e5-851d-403e-8f6f-087c413c343a,Samuel Boyle,Lipstick,Beauty,225.97,2,225.97,20.28,2022-06-05,"New Jason, New Hampshire",PayPal
ec4025a8-2cc3-4813-add6-5fb09584c2e0,Joseph Floyd,Sweater,Clothing,849.12,2,1698.24,0.96,2024-05-10,"Kristinabury, Alabama",Credit Card
3f7245ae-a002-4998-93f7-ed296100e7c9,Joseph Griffith,Toaster,Home,933.09,2,1866.18,25.14,2021-12-21,"South Nicholaston, North Dakota",Credit Card
5a031fd3-98f0-4878-96b3-861db22b98b1,Megan Hernandez,Comics,Books,476.32,2,476.32,22.97,2024-03-20,"Davisside, Connecticut",Credit Card
938ec521-7cba-41b9-a9c0-08306a0fa033,Drew Phillips,Non-Fiction,Books,995.87,3,2987.61,25.14,2024-02-16,"East Maria, Kentucky",PayPal
c8d42fd6-b684-43ee-ac27-2928ec29389c,James Hawkins,Non-Fiction,Books,688.5,2,1377,23.63,2024-05-10,"Lake Cory, South Dakota",PayPal
96dc9540-911e-43be-aea2-4a064fff7cec,Peter Campbell,Perfume,Beauty,348.62,3,1045.86,25.14,2024-11-04,"West Emmamouth, Illinois",Cash
3b2a6652-0dc0-4588-8e97-8ed5b83beac0,Cody Thompson,Jacket,Clothing,893.85,2,893.85,0.37,2023-11-18,"Lake Hailey, Tennessee",Cash
e10534b9-88f9-4e84-a89c-786de7838b26,Wendy Jones,Biography,Books,768.43,2,768.43,5.23,2024-04-26,"Jamesbury, Alaska",PayPal
6e966910-f7bd-45e3-be13-f8bea25da44d,David Bright,Microwave,Home,984.27,2,984.27,1.12,2024-05-10,"Mcintoshmouth, Nebraska",Credit Card
225fb79e-2c63-470e-9616-0a905d8c6f02,Stacy Butler,Perfume,Beauty,712.17,1,712.17,25.14,2024-10-01,"Shellyborough, Tennessee",Cash
e2a9f5e1-cd6e-4471-9347-4e5738d1b9dd,James Robertson,Sweater,Clothing,219.09,3,657.27,25.14,2024-05-10,"West Tiffanyview, Colorado",Credit Card
e586ff8e-89ca-4079-aef4-b67dd0bc6672,Michael Taylor,Makeup Kit,Beauty,945.18,1,945.18,2.26,2024-05-12,"Robinmouth, Nevada",Cash
46c7cae9-45dc-4cce-b44e-c782d72bd604,Michael Miller,Lipstick,Beauty,442.31,2,884.62,25.14,2024-12-01,"South Kim, North Carolina",Credit Card
7eb1749a-74b3-400b-9976-b08494285b80,Nicholas Rodriguez,Non-Fiction,Books,205.32,2,410.64,25.14,2024-05-25,"Ramirezland, Michigan",Cash
4dbdfc0a-18ac-49aa-9718-185c5b5ec760,Christine Olson,Camera,Electronics,863.41,3,2590.23,7.24,2021-01-10,"Rickymouth, Minnesota",Credit Card
32062008-0936-46f3-8cba-ee515e3cdf2b,Tracie Dickerson,Toaster,Home,73.14,2,73.14,25.14,2024-08-19,"South Kristine, South Carolina",PayPal
9f699fcc-b7a4-4a29-910a-841b7d1726af,Andrew Allen,Comics,Books,923.85,1,923.85,27.08,2024-03-20,"South Parker, Virginia",Credit Card
81d45159-ad98-4790-a5a6-b524b759d4da,Carolyn Klein,Jeans,Clothing,986.43,2,1972.86,41.42,2024-04-06,"Lake Scott, New Hampshire",Credit Card
eff7ed17-9e8f-4c92-9e36-9fc87267ee53,Jeremy Shaw,Perfume,Beauty,435.46,1,435.46,5.66,2024-05-10,"South Robertamouth, Idaho",PayPal
f47ba13a-e3e1-42b0-85d3-11ea923c6619,Benjamin Franco,Camera,Electronics,997.21,3,2991.63,22.19,2024-05-10,"Lake Shannon, Kansas",Credit Card
6b7d0eef-8bca-42e1-bb47-ae70ef81193f,Ricky Figueroa,Lotion,Beauty,613.34,3,1840.02,25.14,2022-11-21,"Milesland, Wisconsin",PayPal
16f2ddf0-e51f-4ce1-afaa-a82b78b8ea6f,Zachary Crawford,Lotion,Beauty,552.26,2,552.26,9.62,2024-05-10,"North Wendy, Massachusetts",Cash
08e17341-9564-45a2-9a52-6e347eab6ad1,Eric Garcia,Blender,Home,814.67,1,814.67,8.03,2024-08-21,"Perezberg, Kentucky",Cash
cea92d3e-e442-4c7f-8820-3ab5a5cf8ba9,Devon Tate,Lipstick,Beauty,837.21,2,837.21,25.14,2024-05-10,"Johnburgh, Arizona",Credit Card
b3547232-8e37-45e9-ae4c-8ac983cd4e59,Shannon Johnson,Makeup Kit,Beauty,777.3,2,777.3,35.59,2023-07-07,"Charlesborough, Connecticut",PayPal
bc609e00-8ba4-4f93-82f2-de9a7219efa9,Frederick Rodriguez,Jeans,Clothing,820.18,1,820.18,25.14,2023-12-17,"Lake Crystal, Alaska",Credit Card
0291c9f2-8af8-4d06-befb-267812ea998b,Patrick Miller,Laptop,Electronics,747.68,2,1495.36,21.89,2023-11-21,"Rhodesberg, Missouri",Credit Card
8545c360-4b2d-4754-a630-3c524476f5dd,Troy Stevens,Blender,Home,537.32,1,537.32,30.23,2024-05-10,"East Kennethstad, Colorado",Cash
8fee04af-7adc-43e2-9564-e547a48ecd5a,Edward Odonnell,Lipstick,Beauty,437.29,2,437.29,25.14,2024-06-14,"Nataliehaven, Oklahoma",Credit Card
3dccdea0-b381-419f-a8c8-258568fdd8a8,Megan Silva,Jacket,Clothing,608.67,2,1217.34,25.14,2022-12-27,"Lake Christopher, Maryland",PayPal
204dadea-92ed-4e0d-9cf4-676343313277,Michael Allen,Sweater,Clothing,66.57,3,199.71,0.75,2024-04-02,"East Juliemouth, South Dakota",Cash
26041572-9300-4da9-842a-2ff90f2c92e0,Michael Caldwell,Fiction,Books,178.61,2,357.22,25.14,2020-01-25,"Warrenmouth, Colorado",Credit Card
a7e29030-3ed5-46cc-a8e9-7cc4e9723f37,Wendy Reynolds,Fiction,Books,49.52,2,99.04,24.6,2024-08-29,"East Matthew, Massachusetts",Credit Card
e2275e0b-717d-4964-9d2f-e9020f474bd3,James Ramos,Comics,Books,577.39,2,1154.78,48.41,2024-10-20,"Alexanderfort, Virginia",PayPal
48bdcc1f-f55a-42ac-9abb-99b9863aada4,Paul Vargas,Sweater,Clothing,940.81,2,940.81,10.06,2024-05-11,"Bellview, Iowa",Credit Card
07d3f317-010b-47ee-a254-5fa656d8cd35,William Bautista,Shirt,Clothing,105.99,3,317.97,25.14,2024-06-24,"Johnsonbury, Minnesota",PayPal
314bca6f-9d62-4302-9f22-db1eada4e474,Frank Hart,Jeans,Clothing,965.84,2,1931.68,25.14,2020-08-25,"South Brittany, Oklahoma",PayPal
b8e101fc-adca-45ce-a863-1d5a5fdebb4e,Danielle Williams,Biography,Books,148.29,3,444.87,25.14,2024-04-26,"Lake Brian, South Carolina",Cash
a515d49f-522d-4ac5-a8ea-a3ad82c2d095,Gabriella Gomez,Makeup Kit,Beauty,811.53,2,811.53,25.14,2020-06-16,"Caldwellfurt, Pennsylvania",Credit Card
e9653aa7-d547-478c-980d-daaba7066d53,Carl Clements,Perfume,Beauty,414.8,1,414.8,25.14,2024-05-10,"Tatehaven, Minnesota",Cash
784fb385-15f4-4e41-9831-65138b37b5a5,Jennifer Bennett,Makeup Kit,Beauty,438.01,1,438.01,25.14,2024-10-20,"Lake Jacob, Oklahoma",PayPal
afcdb034-636b-4aac-858b-3f1fb1d711ac,Anna Moore,Fiction,Books,598.74,2,1197.48,13.05,2024-10-12,"Hawkinsville, Montana",PayPal
22d86802-b2e2-43e4-900e-5c1ac33fae5d,Michael Lyons,Sweater,Clothing,223.95,2,447.9,33.83,2024-09-28,"Willisland, Illinois",Cash
4d3f0d37-7349-4965-9afc-e9b75d975136,Morgan Garcia,Headphones,Electronics,391.18,2,782.36,25.14,2020-10-25,"Helenburgh, Nevada",PayPal
835fd886-8e0b-446e-9cd6-f0f4c0b41831,Allison Mcknight,Biography,Books,222.38,3,667.14,26.36,2024-05-19,"East Justin, Maryland",PayPal
6c2b0f6a-689b-465a-90f8-d979a157009d,Kyle Parks,Biography,Books,371.38,1,371.38,25.14,2024-05-10,"South Stephanieland, Kansas",Credit Card
451ddd97-5155-4985-8b49-6884db4b046c,Christina Carlson,Toaster,Home,423.15,1,423.15,25.14,2024-05-10,"West Julieport, Georgia",PayPal
f59e4738-718b-4300-8f4b-1b8c71156c91,Chris Cooper,Laptop,Electronics,138.34,2,138.34,36.75,2024-02-12,"Hernandezport, Kansas",Cash
60cc28ca-4889-4975-9fb1-650573683176,James Kaiser,Comics,Books,494.72,2,989.44,48.3,2024-05-10,"South Bradleymouth, Ohio",PayPal
5879c03a-bff5-4df6-9b26-89f7469cae52,Jennifer Garcia,Perfume,Beauty,693.16,3,2079.48,25.14,2024-01-31,"Nicoleshire, Kentucky",Credit Card
81b8591b-1faa-4c6c-b84a-126e101408a3,Joshua Hall,Smartphone,Electronics,984.07,1,984.07,27.26,2023-10-23,"Rickyburgh, California",PayPal
04fd6729-b957-4632-a4f3-9411d96d553c,Heather Gonzalez,Laptop,Electronics,151.16,2,151.16,26.52,2024-09-15,"South Nicoleton, Utah",PayPal
7bae7577-1499-43a2-bca0-3a9d03175802,Richard Green,Makeup Kit,Beauty,434.4,2,868.8,7.43,2024-10-17,"Hernandezshire, Vermont",Credit Card
23d91dc1-420c-48ae-a79a-898425cea85b,James Thompson,Makeup Kit,Beauty,424.64,1,424.64,25.14,2024-06-16,"South Brandon, Virginia",PayPal
571723fc-89bf-4e99-b4c8-4c0207e0f09a,Wendy Harris,Vacuum Cleaner,Home,382.04,2,382.04,25.14,2021-04-26,"Port Anthony, Ohio",Cash
d60f28c1-bce2-4fa0-acdd-bd336773fdc4,Mark Weber,Vacuum Cleaner,Home,429,1,429,25.14,2024-05-10,"West Anamouth, New Jersey",Cash
2c40adc9-193e-47dc-bb36-c6178ad00d18,Jordan Meadows,Biography,Books,598.17,3,1794.51,25.14,2020-12-23,"Byrdburgh, North Carolina",Cash
ec4713fd-ab16-4d1d-a6e0-d33439ea3746,Katrina Barton,Headphones,Electronics,301.35,2,602.7,25.14,2024-02-12,"Lake Ericport, Delaware",PayPal
36b4ff2b-cdb7-4752-bc19-79bea1ca3cef,Anthony Edwards,Microwave,Home,844.91,1,844.91,41.47,2020-10-04,"Johnhaven, Colorado",Cash
f3480977-49a8-405e-8794-b9dc9659b4a2,Barbara Carlson,Camera,Electronics,559.06,2,559.06,25.14,2024-11-29,"West Stephentown, Pennsylvania",PayPal
df0e99ec-bdfb-48d5-aae9-0789ce24fef7,Brian Lewis,Microwave,Home,592.96,1,592.96,25.14,2024-02-15,"Pamelaside, Kansas",Cash
9e77c0b9-24ac-4b29-b9f4-879175b05730,Jerry Smith,Jeans,Clothing,720.47,1,720.47,8.46,2021-11-04,"South Jamesfurt, Wisconsin",Credit Card
434abc2a-432d-4a32-bb0f-bd302cc89b2c,John Perez,Camera,Electronics,959.79,2,1919.58,25.14,2024-05-10,"East Wyatt, North Carolina",Cash
c3cc2754-1b4d-47b5-b14c-a45e79d5384d,Margaret Gentry,Comics,Books,543.22,2,543.22,26.2,2024-05-04,"Grantview, Delaware",PayPal
49d9d494-3e4a-4e58-88e1-28b75268a5b0,Dana Murray,Comics,Books,959.21,2,959.21,12.66,2021-02-11,"Bakerhaven, Kentucky",Cash
4aafca94-61ca-4c89-9a48-ebc14b256248,Pamela Johnson,Jeans,Clothing,77.04,3,231.12,25.14,2021-08-08,"Peterberg, Oregon",Credit Card
d6191e46-8581-43fe-9ea7-42254e734a3b,Matthew Clayton,Lipstick,Beauty,610.45,1,610.45,18.89,2024-05-10,"Evansland, South Carolina",Cash
6ec16063-a374-4d2b-8854-6a353a4bc2ea,Jeffery Potts,Toaster,Home,376.87,1,376.87,25.14,2024-05-10,"Laurashire, Delaware",Cash
2053dc44-d9a2-40bb-9807-15ddd0832356,Jennifer Conrad,Lotion,Beauty,993.32,1,993.32,12.22,2021-07-10,"Lake Katelynberg, Texas",Credit Card
88ca7cc6-55ba-41b1-afe8-689198cda492,Nathan Walker,Sweater,Clothing,723.54,3,2170.62,25.14,2024-05-10,"Hineshaven, Wyoming",PayPal
3049c5db-c76a-458c-972f-cc651aaff3af,Joshua Arnold,Laptop,Electronics,594.59,2,594.59,25.14,2024-07-15,"Jessicashire, Georgia",Credit Card
34042bb4-268f-47c0-8aba-0eccebf2174b,Eric Johnson,Laptop,Electronics,238.11,2,476.22,25.14,2024-05-10,"Kariland, Arkansas",Cash
d52cc351-8efc-4e19-9916-e3fe88d92c50,Ms. Dawn Lawson,Vacuum Cleaner,Home,475.22,3,1425.66,25.14,2024-08-12,"Simmonshaven, Virginia",Cash
dfeb7534-aea0-4a31-80db-10c6c75b5e03,Karen Grimes,Microwave,Home,804.63,2,1609.26,41.93,2024-05-10,"New Rebecca, Hawaii",Credit Card
f096efcc-9a28-4a01-823a-5e302f911f78,Joyce Meadows,Lipstick,Beauty,847.4,1,847.4,21.27,2024-05-10,"East Maryton, Nebraska",PayPal
296a3e33-763a-4f2f-bd00-1a50a893889b,Derrick Rojas,Smartphone,Electronics,236.88,1,236.88,23.66,2024-01-31,"Watersland, California",PayPal
b3581f1a-a33a-44af-bb0b-466236e74896,James Mitchell,Lipstick,Beauty,640.85,2,1281.7,38.77,2024-05-10,"Port Davidtown, Virginia",PayPal
d5c505bc-71ad-4833-8689-f1dde2b4080b,Clifford Cox,Microwave,Home,808.82,2,808.82,22.2,2024-10-15,"East Jacobtown, Iowa",Cash
343f2e42-b0f5-4f47-b7ca-b03b02acb774,Xavier Ross,Shirt,Clothing,333.86,2,667.72,23.26,2024-05-10,"Port Christy, Maryland",Cash
03413f47-0cd4-46a9-a774-3e81d3057d14,Chris Romero,Headphones,Electronics,752.39,1,752.39,25.14,2024-05-10,"Woodsmouth, Maine",Credit Card
974fd84a-cf7e-4ebc-8f42-65e004d532c1,Douglas Johnson,Sweater,Clothing,920.18,2,920.18,7.36,2024-04-24,"Tinaside, Missouri",Cash
356e5aa8-1488-4c4d-ae41-615bb662f995,Dana Ward,Blender,Home,292.3,1,292.3,22.31,2024-05-10,"West Willieland, Louisiana",PayPal
b4b61775-be39-48be-9646-5f19e9da50c7,Richard Arnold,Non-Fiction,Books,207.48,2,207.48,22.06,2020-02-24,"South Margaretport, South Carolina",Credit Card
fff1788e-e809-4bb5-8377-2cc9a83f1c9d,Kevin Smith,Smartphone,Electronics,616.97,2,616.97,28.2,2024-05-10,"Peterberg, Delaware",Cash
8abe64a7-bcd6-405d-b39e-e9fa928afaf9,Heidi Stone,Vacuum Cleaner,Home,208.28,1,208.28,7.76,2024-05-10,"Lake Sarastad, Georgia",PayPal
7e271261-7b96-44b6-9d51-c080f069ace6,Brianna Berry,Fiction,Books,402.52,3,1207.56,5.38,2024-05-10,"Frankport, Nevada",Cash
29dcd0ff-6323-4c2f-a70e-ee0e2a409973,Samuel Nelson,Fiction,Books,727.85,3,2183.55,18.74,2024-06-25,"East Connie, Alaska",Cash
57a1b78b-84bc-45be-815a-e88b72b958e4,Mark Meyer,Non-Fiction,Books,693.39,1,693.39,32.77,2024-07-28,"North Gail, Arizona",Credit Card
58da4025-f41f-48f2-8157-3fce65c7d1f5,Stephanie Ibarra,Lotion,Beauty,667.77,2,1335.54,25.14,2023-08-13,"Rebeccamouth, Utah",Cash
59583a7d-4404-4bef-8942-5218f86889f3,Jane Morales,Fiction,Books,140.88,2,140.88,32.96,2024-12-02,"Tracyborough, Colorado",PayPal
7f0f8874-06aa-4403-8b8f-7777d182a923,Heather Allen,Non-Fiction,Books,344.05,2,344.05,25.14,2024-05-10,"Port Jennifer, Nebraska",Cash
5d460a92-a918-4ad6-8231-b07802e67678,Sharon Peterson,Smartphone,Electronics,253.38,2,253.38,29.91,2020-09-17,"Jacquelineburgh, Florida",Credit Card
07f2e6f0-cc77-433d-923a-0ec6f2c0751a,Michele Gonzalez,Sweater,Clothing,815.65,3,2446.95,32.04,2024-03-19,"Port Philliptown, Georgia",Credit Card
7d0ef22a-981a-48cb-9eff-03456c6d1244,James Moody,Camera,Electronics,103.76,2,207.52,25.14,2024-01-02,"Port Aliciastad, Georgia",PayPal
7fa3b92b-5623-4c45-b67e-354558d5b216,Ashley Wheeler,Lotion,Beauty,155.62,2,155.62,25.57,2024-05-10,"Lake Cody, Nebraska",Cash
b361775d-9883-4eac-9f1a-4d2c6671ea4d,Hannah Petersen,Biography,Books,422.06,2,844.12,25.14,2024-05-10,"Campbelltown, Kansas",Credit Card
0a5a2c9d-5a0c-45b7-bee7-3fde2278cd63,Steve Smith,Shirt,Clothing,773.33,1,773.33,40.25,2022-07-29,"North Michele, New Mexico",Credit Card
8358b428-6e5d-4a36-9690-02189a4b40b1,John Lopez,Blender,Home,50.8,1,50.8,25.14,2024-05-02,"Carolburgh, Connecticut",Cash
a7babdb8-6514-4544-b989-34ad5ba657ea,Charlene Branch,Laptop,Electronics,665.57,2,1331.14,25.14,2024-05-10,"Lake David, Wyoming",Credit Card
6615554b-fbac-409c-94a5-5245dc96e810,Amber Sanchez,Headphones,Electronics,229.78,2,459.56,25.14,2024-05-10,"Williamsbury, Rhode Island",Credit Card
57ace86e-e520-42f7-8005-9072bc84b84b,Tina Bowers,Vacuum Cleaner,Home,616.68,2,1233.36,25.14,2024-11-01,"New Katiefort, Vermont",Cash
fc3f6fba-648e-4027-8384-254190d28418,Ralph Stark,Smartphone,Electronics,302.63,2,605.26,25.14,2021-08-03,"Hillfort, Maine",PayPal
cf4772f6-65bf-41f7-9c83-c5caea5f07ba,Brenda Hoffman,Microwave,Home,942.45,1,942.45,25.14,2023-03-23,"Emilyhaven, Oklahoma",Credit Card
c0072b1c-8f03-483a-b022-51370de69cf2,Justin Davis,Lotion,Beauty,342.93,1,342.93,25.14,2024-05-10,"Singhstad, Maryland",Credit Card
b1cbab54-ea0e-4274-b0d7-d617c2d8d0fb,Ms. Rose Gonzalez,Smartphone,Electronics,782.64,3,2347.92,25.14,2021-01-02,"Lake Brittanychester, Maryland",Cash
59dfbfc0-d0fa-41ff-ad11-70fede018573,Belinda Duncan,Jacket,Clothing,889.58,1,889.58,15.81,2024-05-10,"Port Isaiahton, Alaska",Credit Card
98e7cb2a-e94a-4038-96f4-7691c57d681d,Suzanne James,Non-Fiction,Books,702.02,2,702.02,25.14,2021-09-12,"North Erica, New Jersey",Cash
c7cf8b39-f472-4b75-b933-3f05099645e4,Erin Berry,Fiction,Books,941.3,1,941.3,25.14,2024-07-24,"Anthonyberg, Alaska",Cash
55b603ce-d020-4931-a654-b2c48a5e62d7,Isaac Baker,Comics,Books,757.97,1,757.97,48.76,2023-05-18,"New Matthewside, Delaware",Cash
a38ffaf2-e45d-4278-80e1-c8beb37f878a,Yolanda Wiggins,Headphones,Electronics,359.47,2,718.94,25.14,2024-08-16,"Cynthiaberg, Illinois",Credit Card
2c18615b-cb0d-4bf8-b1ba-09e60a7be039,Ashley Williams,Lipstick,Beauty,12.16,2,24.32,25.14,2024-11-28,"New Gabrielleview, Colorado",PayPal
8dbd501b-1dd5-4fce-8be6-01dfdaa098a3,Jonathan Patrick,Headphones,Electronics,242.6,1,242.6,25.14,2024-05-10,"New Davidton, Ohio",Cash
075c71d0-20a5-4f3d-945d-e278604b39b9,Danielle Taylor,Biography,Books,141.43,1,141.43,17.24,2022-09-06,"North Pamela, Arizona",PayPal
c65bc695-29b6-4dd5-bc9a-5de73c6bb257,Michael Erickson,Biography,Books,165.92,3,497.76,25.14,2024-05-10,"West Bethany, Texas",Cash
66d677c0-2047-4256-9433-df11a8809eeb,Angela Moran,Laptop,Electronics,538.48,2,538.48,25.14,2020-11-18,"Hansenland, Tennessee",Cash
c6303096-c100-48d1-8003-50cefdbad934,Samantha Edwards,Blender,Home,474.79,3,1424.37,27.45,2024-07-06,"Spencerfurt, Minnesota",Cash
20f3abc3-7b20-4ce4-a95c-f4ad21590e07,Beth Jones MD,Shirt,Clothing,219.3,3,657.9,43.28,2024-05-10,"South Amberhaven, Oregon",PayPal
5bb7cfeb-5133-4d21-a4e6-982d0aa32872,Elizabeth Mccullough,Smartphone,Electronics,750.19,1,750.19,20.1,2024-08-27,"South Tanyastad, South Carolina",Cash
df16044a-ff96-4626-9058-779cd638b2c4,Brian Young,Jacket,Clothing,137.9,3,413.7,25.14,2024-05-10,"New Jillchester, Nebraska",Credit Card
edd2b2d8-833c-4160-a30c-47781222fddb,Molly Salazar,Fiction,Books,478.92,2,478.92,25.14,2022-09-21,"Barnesland, New Hampshire",PayPal
9ab106fe-57df-4d27-b5a2-1a9bf7606494,Timothy Morris,Laptop,Electronics,679.19,3,2037.57,29.44,2022-07-30,"New Richardville, Pennsylvania",Cash
62f16eff-1cd3-4b8e-8b46-1c0d37b1be0c,Richard Lee,Perfume,Beauty,377.34,2,377.34,36.01,2024-05-10,"East Jonathanshire, Utah",Credit Card
d56288f9-29de-43af-bdfb-07ce12312185,David Mayer,Laptop,Electronics,58.74,1,58.74,45.52,2024-02-01,"Port Scott, Massachusetts",Credit Card
7b8e8ec5-d165-43bc-be0b-010904af9b8e,Stephen Richmond,Jeans,Clothing,116.26,1,116.26,25.14,2024-05-10,"Larryburgh, Florida",Credit Card
16184096-cbbf-47e7-8b54-385b1b7103e9,Courtney Hendrix,Perfume,Beauty,585.26,3,1755.78,25.14,2023-11-13,"North Patricia, Maryland",PayPal
0889ba29-6627-4599-a32b-39b8688eef6d,Walter Cooper,Smartphone,Electronics,490.78,2,490.78,18.64,2024-11-02,"Andradefurt, West Virginia",PayPal
f1533cec-9697-423f-b83b-05b7cbbfc545,Donna Williams,Non-Fiction,Books,766.43,2,1532.86,25.14,2022-06-15,"East Nathan, Wyoming",Cash
1c61a479-fbf7-4988-b5e3-d62a0641a58e,Janet Parker,Non-Fiction,Books,200.54,2,401.08,24.42,2024-05-10,"Karamouth, Georgia",Credit Card
6605d1ae-d9e9-4c61-b1b7-e1e55c8d0b12,Daniel Hopkins,Fiction,Books,10.15,3,30.45,25.14,2020-01-10,"New Angelaton, Pennsylvania",Cash
6d86ae56-685b-4992-bc21-73013cbe3e08,Jason Garcia,Toaster,Home,346.01,1,346.01,25.14,2024-05-10,"North Angelaberg, Wyoming",Credit Card
5800acbe-c55d-4c2b-8da5-55b4407f9264,Angela Ortiz,Laptop,Electronics,484.67,2,484.67,25.14,2024-05-10,"West Kelly, Delaware",Cash
67b544fe-90fd-4199-91bb-9c46cfac8424,Luis Campos,Headphones,Electronics,892.51,2,892.51,4.71,2024-05-22,"Blackburnmouth, South Dakota",PayPal
4d8aeb17-cfc6-4a36-9e81-edad6392edae,Jessica Juarez,Jeans,Clothing,639.01,2,1278.02,0,2022-03-11,"North Jasmine, South Carolina",Cash
b35529e1-c93c-406a-be3b-3dcc32a611ff,Linda Davis,Jeans,Clothing,609.62,3,1828.86,16.55,2024-05-28,"Davisstad, Louisiana",Cash
037a2670-c603-4769-8dfb-8f786def0478,Oscar Dillon,Laptop,Electronics,570.27,2,1140.54,47.96,2024-05-10,"South Stacy, Alaska",PayPal
31c04d21-9ab9-4db7-a55b-9c397f7d2bad,Wayne Chen,Toaster,Home,679.7,2,679.7,47.79,2024-03-02,"Michaelstad, Rhode Island",Cash
5935f619-c3a8-433d-a025-e2373647eba3,Morgan Middleton,Microwave,Home,14.94,3,44.82,25.14,2024-05-10,"Samanthabury, Colorado",Credit Card
